,Log,CleanLog,Cluster,Template,Variables,EventId
12410,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,long open weixin qq com open through proxy proxy cse cuhk edu hk HTTPS,21,long.open.weixin.qq.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12411,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,long open weixin qq com open through proxy proxy cse cuhk edu hk HTTPS,21,long.open.weixin.qq.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12412,"img.3367.com:80 close, 520 bytes sent, 3027 bytes (2.95 KB) received, lifetime 00:31",img com close bytes sent bytes KB received lifetime,287,"img.<*>.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['3367', '80', '520', '3027', '2', '95', '00', '31']",E8
12413,"long.open.weixin.qq.com:443 close, 1985 bytes (1.93 KB) sent, 4832 bytes (4.71 KB) received, lifetime 00:02",long open weixin qq com close bytes KB sent bytes KB received lifetime,22,"long.open.weixin.qq.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '1985', '1', '93', '4832', '4', '71', '00', '02']",E6
12414,open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,open weixin qq com open through proxy proxy cse cuhk edu hk HTTPS,283,open.weixin.qq.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12415,"bdimg.share.baidu.com:80 close, 849 bytes sent, 816 bytes received, lifetime 00:32",bdimg share baidu com close bytes sent bytes received lifetime,85,"bdimg.share.baidu.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['80', '849', '816', '00', '32']",E9
12416,"dict.youdao.com:80 close, 410 bytes sent, 458 bytes received, lifetime 10:00",dict youdao com close bytes sent bytes received lifetime,39,"dict.youdao.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['80', '410', '458', '10', '00']",E9
12417,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,dict youdao com open through proxy proxy cse cuhk edu hk HTTPS,38,dict.youdao.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['80', '5070']",E11
12418,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,client cf dropbox com open through proxy proxy cse cuhk edu hk HTTPS,140,client-cf.dropbox.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12419,"open.weixin.qq.com:443 close, 3646 bytes (3.56 KB) sent, 53990 bytes (52.7 KB) received, lifetime 00:20",open weixin qq com close bytes KB sent bytes KB received lifetime,286,"open.weixin.qq.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '3646', '3', '56', '53990', '52', '7', '00', '20']",E6
12420,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:33",long open weixin qq com close bytes KB sent bytes received lifetime,22,"long.open.weixin.qq.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*>","['443', '1910', '1', '86', '276', '00', '33']",E7
12421,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,long open weixin qq com open through proxy proxy cse cuhk edu hk HTTPS,21,long.open.weixin.qq.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12422,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,long open weixin qq com open through proxy proxy cse cuhk edu hk HTTPS,21,long.open.weixin.qq.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12423,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:27",long open weixin qq com close bytes KB sent bytes received lifetime,22,"long.open.weixin.qq.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*>","['443', '1910', '1', '86', '276', '00', '27']",E7
12424,"long.open.weixin.qq.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:28",long open weixin qq com close bytes sent bytes received lifetime,22,"long.open.weixin.qq.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['443', '0', '0', '00', '28']",E9
12425,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,long open weixin qq com open through proxy proxy cse cuhk edu hk HTTPS,21,long.open.weixin.qq.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12426,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,long open weixin qq com open through proxy proxy cse cuhk edu hk HTTPS,21,long.open.weixin.qq.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12427,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com hk open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12428,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com hk open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12429,"www.google.com.hk:443 close, 734 bytes sent, 160 bytes received, lifetime <1 sec",www google com hk close bytes sent bytes received lifetime sec,0,"www.google.com.hk:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['443', '734', '160', '1']",E9
12430,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 137 bytes received, lifetime 00:06",long open weixin qq com close bytes KB sent bytes received lifetime,22,"long.open.weixin.qq.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*>","['443', '1910', '1', '86', '137', '00', '06']",E7
12431,gmail.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,gmail com open through proxy proxy cse cuhk edu hk HTTPS,204,gmail.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12432,nsclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,nsclick baidu com open through proxy proxy cse cuhk edu hk HTTPS,91,nsclick.baidu.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['80', '5070']",E11
12433,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12434,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,ssl gstatic com open through proxy proxy cse cuhk edu hk HTTPS,160,ssl.gstatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12435,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,mail google com open through proxy proxy cse cuhk edu hk HTTPS,205,mail.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12436,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients4', '443', '5070']",E11
12437,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cloudfront net open through proxy proxy cse cuhk edu hk HTTPS,207,<*>.cloudfront.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['d3cv4a9a9wh0bt', '443', '5070']",E11
12438,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients4', '443', '5070']",E11
12439,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients4', '443', '5070']",E11
12440,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients4', '443', '5070']",E11
12441,"clients4.google.com:443 close, 460 bytes sent, 4783 bytes (4.67 KB) received, lifetime <1 sec",google com close bytes sent bytes KB received lifetime sec,0,"<*>.google.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['clients4', '443', '460', '4783', '4', '67', '1']",E8
12442,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients2', '443', '5070']",E11
12443,accounts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,accounts google com open through proxy proxy cse cuhk edu hk HTTPS,210,accounts.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12444,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients2', '443', '5070']",E11
12445,lh6.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,googleusercontent com open through proxy proxy cse cuhk edu hk HTTPS,171,<*>.googleusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['lh6', '443', '5070']",E11
12446,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients2', '443', '5070']",E11
12447,lh5.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,googleusercontent com open through proxy proxy cse cuhk edu hk HTTPS,171,<*>.googleusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['lh5', '443', '5070']",E11
12448,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients2', '443', '5070']",E11
12449,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,google com open through proxy proxy cse cuhk edu hk HTTPS,124,<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients2', '443', '5070']",E11
12450,"clients2.google.com:443 close, 465 bytes sent, 4790 bytes (4.67 KB) received, lifetime <1 sec",google com close bytes sent bytes KB received lifetime sec,0,"<*>.google.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['clients2', '443', '465', '4790', '4', '67', '1']",E8
12451,"clients2.google.com:443 close, 465 bytes sent, 4788 bytes (4.67 KB) received, lifetime <1 sec",google com close bytes sent bytes KB received lifetime sec,0,"<*>.google.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['clients2', '443', '465', '4788', '4', '67', '1']",E8
12452,"clients2.google.com:443 close, 461 bytes sent, 4217 bytes (4.11 KB) received, lifetime <1 sec",google com close bytes sent bytes KB received lifetime sec,0,"<*>.google.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['clients2', '443', '461', '4217', '4', '11', '1']",E8
12453,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,people pa google com open through proxy proxy cse cuhk edu hk HTTPS,212,people-pa.<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients6', '443', '5070']",E11
12454,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,people pa google com open through proxy proxy cse cuhk edu hk HTTPS,212,people-pa.<*>.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['clients6', '443', '5070']",E11
12455,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17056 bytes (16.6 KB) received, lifetime 01:01",client cf dropbox com close bytes KB sent bytes KB received lifetime,148,"client-cf.dropbox.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '5129', '5', '00', '17056', '16', '6', '01', '01']",E6
12456,"long.open.weixin.qq.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:10",long open weixin qq com close bytes sent bytes received lifetime,22,"long.open.weixin.qq.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['443', '0', '0', '00', '10']",E9
12457,lh4.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,googleusercontent com open through proxy proxy cse cuhk edu hk HTTPS,171,<*>.googleusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['lh4', '443', '5070']",E11
12458,lh4.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,googleusercontent com open through proxy proxy cse cuhk edu hk HTTPS,171,<*>.googleusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['lh4', '443', '5070']",E11
12459,10.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,client channel google com open through proxy proxy cse cuhk edu hk HTTPS,211,<*>.client-channel.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['10', '443', '5070']",E11
12460,"10.client-channel.google.com:443 close, 474 bytes sent, 4042 bytes (3.94 KB) received, lifetime <1 sec",client channel google com close bytes sent bytes KB received lifetime sec,213,"<*>.client-channel.google.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['10', '443', '474', '4042', '3', '94', '1']",E8
12461,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,fonts gstatic com open through proxy proxy cse cuhk edu hk HTTPS,167,fonts.gstatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12462,"ssl.gstatic.com:443 close, 461 bytes sent, 4785 bytes (4.67 KB) received, lifetime 00:12",ssl gstatic com close bytes sent bytes KB received lifetime,190,"ssl.gstatic.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '461', '4785', '4', '67', '00', '12']",E8
12463,content.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,content googleapis com open through proxy proxy cse cuhk edu hk HTTPS,266,content.googleapis.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12464,"clientservices.googleapis.com:443 close, 5060 bytes (4.94 KB) sent, 2050 bytes (2.00 KB) received, lifetime 04:00",clientservices googleapis com close bytes KB sent bytes KB received lifetime,147,"clientservices.googleapis.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '5060', '4', '94', '2050', '2', '00', '04', '00']",E6
12465,"accounts.google.com:443 close, 465 bytes sent, 4230 bytes (4.13 KB) received, lifetime 00:12",accounts google com close bytes sent bytes KB received lifetime,214,"accounts.google.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '465', '4230', '4', '13', '00', '12']",E8
12466,"lh5.googleusercontent.com:443 close, 471 bytes sent, 4694 bytes (4.58 KB) received, lifetime 00:12",googleusercontent com close bytes sent bytes KB received lifetime,174,"<*>.googleusercontent.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['lh5', '443', '471', '4694', '4', '58', '00', '12']",E8
12467,"clients4.google.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:13",google com close bytes sent bytes received lifetime,0,"<*>.google.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['clients4', '443', '733', '229', '00', '13']",E9
12468,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:12",googleusercontent com close bytes sent bytes KB received lifetime,174,"<*>.googleusercontent.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['lh6', '443', '471', '4693', '4', '58', '00', '12']",E8
12469,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,fonts gstatic com open through proxy proxy cse cuhk edu hk HTTPS,167,fonts.gstatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12470,"lh4.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:11",googleusercontent com close bytes sent bytes KB received lifetime,174,"<*>.googleusercontent.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['lh4', '443', '471', '4693', '4', '58', '00', '11']",E8
12471,"lh4.googleusercontent.com:443 close, 471 bytes sent, 4692 bytes (4.58 KB) received, lifetime 00:11",googleusercontent com close bytes sent bytes KB received lifetime,174,"<*>.googleusercontent.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['lh4', '443', '471', '4692', '4', '58', '00', '11']",E8
12472,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,csi gstatic com open through proxy proxy cse cuhk edu hk HTTPS,217,csi.gstatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12473,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,csi gstatic com open through proxy proxy cse cuhk edu hk HTTPS,217,csi.gstatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12474,"fonts.gstatic.com:443 close, 463 bytes sent, 4787 bytes (4.67 KB) received, lifetime 00:11",fonts gstatic com close bytes sent bytes KB received lifetime,169,"fonts.gstatic.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '463', '4787', '4', '67', '00', '11']",E8
12475,"csi.gstatic.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:10",csi gstatic com close bytes sent bytes received lifetime,220,"csi.gstatic.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['443', '0', '0', '00', '10']",E9
12476,"nsclick.baidu.com:80 close, 1121 bytes (1.09 KB) sent, 289 bytes received, lifetime 00:30",nsclick baidu com close bytes KB sent bytes received lifetime,106,"nsclick.baidu.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*>","['80', '1121', '1', '09', '289', '00', '30']",E7
12477,"fonts.gstatic.com:443 close, 461 bytes sent, 4785 bytes (4.67 KB) received, lifetime 00:22",fonts gstatic com close bytes sent bytes KB received lifetime,169,"fonts.gstatic.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '461', '4785', '4', '67', '00', '22']",E8
12478,accounts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,accounts google com open through proxy proxy cse cuhk edu hk HTTPS,210,accounts.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12479,googleads.g.doubleclick.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,googleads g doubleclick net open through proxy proxy cse cuhk edu hk HTTPS,152,googleads.g.doubleclick.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12480,lh4.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,googleusercontent com open through proxy proxy cse cuhk edu hk HTTPS,171,<*>.googleusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['lh4', '443', '5070']",E11
12481,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,fonts gstatic com open through proxy proxy cse cuhk edu hk HTTPS,167,fonts.gstatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12482,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www gstatic com open through proxy proxy cse cuhk edu hk HTTPS,165,www.gstatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12483,s2.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,googleusercontent com open through proxy proxy cse cuhk edu hk HTTPS,171,<*>.googleusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['s2', '443', '5070']",E11
12484,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12485,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12486,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12487,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12488,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google com open through proxy proxy cse cuhk edu hk HTTPS,131,www.google.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12489,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12490,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12491,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12492,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12493,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12494,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12495,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12496,www.google-analytics.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,www google analytics com open through proxy proxy cse cuhk edu hk HTTPS,292,www.google-analytics.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12497,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12498,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12499,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,githubusercontent com open through proxy proxy cse cuhk edu hk HTTPS,291,<*>.githubusercontent.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['avatars3', '443', '5070']",E11
12500,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,github com open through proxy proxy cse cuhk edu hk HTTPS,293,github.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12501,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,github com open through proxy proxy cse cuhk edu hk HTTPS,293,github.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12502,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,api github com open through proxy proxy cse cuhk edu hk HTTPS,294,api.github.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12503,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,api github com open through proxy proxy cse cuhk edu hk HTTPS,294,api.github.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12504,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,github com open through proxy proxy cse cuhk edu hk HTTPS,293,github.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
12505,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,github com open through proxy proxy cse cuhk edu hk HTTPS,293,github.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
